tick_n,phase,status,raw_eda,raw_hr,raw_hrv,smooth_eda,smooth_hr,smooth_hrv
17884,LIVE,NEW_DATA,10.1048,90.4744,44.6662,10.1048,90.4744,44.6662
17885,LIVE,NEW_DATA,10.0847,90.4744,44.6662,10.0847,90.4744,44.6662
17886,LIVE,NEW_DATA,10.0653,90.4744,44.6662,10.0653,90.4744,44.6662
17887,LIVE,NEW_DATA,10.0542,90.4744,44.6662,10.0542,90.4744,44.6662
17888,LIVE,NEW_DATA,10.0757,90.4744,44.6662,10.0757,90.4744,44.6662
17889,LIVE,NEW_DATA,10.0736,90.4744,44.6662,10.0736,90.4744,44.6662
17890,LIVE,NEW_DATA,10.1395,90.4744,44.6662,10.1395,90.4744,44.6662
17891,LIVE,NEW_DATA,10.0992,90.4744,44.6662,10.0992,90.4744,44.6662
17892,LIVE,NEW_DATA,10.1721,90.4744,44.6662,10.1721,90.4744,44.6662
17893,LIVE,NEW_DATA,10.1041,90.4744,44.6662,10.1041,90.4744,44.6662
17894,LIVE,NEW_DATA,10.1041,90.4744,44.6662,10.1041,90.4744,44.6662
17895,LIVE,NEW_DATA,10.1266,90.4744,44.6662,10.1266,90.4744,44.6662
17896,LIVE,NEW_DATA,10.1537,90.4744,44.6662,10.1537,90.4744,44.6662
17897,LIVE,NEW_DATA,10.1339,90.4744,44.6662,10.1339,90.4744,44.6662
17898,LIVE,NEW_DATA,11.0155,90.4744,44.6662,11.0155,90.4744,44.6662
17899,LIVE,NEW_DATA,10.4120,90.4744,44.6662,10.4120,90.4744,44.6662
17900,LIVE,NEW_DATA,11.6761,91.1389,45.0493,11.6761,91.1389,45.0493
17901,LIVE,NEW_DATA,11.4372,91.1389,45.0493,11.4372,91.1389,45.0493
17902,LIVE,NEW_DATA,11.4337,91.1389,45.0493,11.4337,91.1389,45.0493
17903,LIVE,NEW_DATA,11.7049,91.1389,45.0493,11.7049,91.1389,45.0493
17904,LIVE,NEW_DATA,11.6480,91.1389,45.0493,11.6480,91.1389,45.0493
17905,LIVE,NEW_DATA,11.6591,91.1389,45.0493,11.6591,91.1389,45.0493
17906,LIVE,NEW_DATA,11.6827,91.1389,45.0493,11.6827,91.1389,45.0493
17907,LIVE,NEW_DATA,11.6466,91.1389,45.0493,11.6466,91.1389,45.0493
17908,LIVE,NEW_DATA,11.6563,91.1389,45.0493,11.6563,91.1389,45.0493
17909,LIVE,NEW_DATA,11.6206,91.1389,45.0493,11.6206,91.1389,45.0493
17910,LIVE,NEW_DATA,11.5606,91.1389,45.0493,11.5606,91.1389,45.0493
17911,LIVE,NEW_DATA,11.5051,91.1389,45.0493,11.5051,91.1389,45.0493
17912,LIVE,NEW_DATA,11.5606,91.1389,45.0493,11.5606,91.1389,45.0493
17913,LIVE,NEW_DATA,11.5675,91.1389,45.0493,11.5675,91.1389,45.0493
17914,LIVE,NEW_DATA,11.5592,91.1389,45.0493,11.5592,91.1389,45.0493
17915,LIVE,NEW_DATA,11.5315,91.1389,45.0493,11.5315,91.1389,45.0493
17916,LIVE,NEW_DATA,11.5086,91.1389,45.0493,11.5086,91.1389,45.0493
17917,LIVE,NEW_DATA,11.4767,91.1389,45.0493,11.4767,91.1389,45.0493
17918,LIVE,NEW_DATA,11.4597,91.1389,45.0493,11.4597,91.1389,45.0493
17919,LIVE,NEW_DATA,11.5717,91.1389,45.0493,11.5717,91.1389,45.0493
17920,LIVE,NEW_DATA,11.4732,91.1389,45.0493,11.4732,91.1389,45.0493
17921,LIVE,NEW_DATA,11.1875,91.1389,45.0493,11.1875,91.1389,45.0493
17922,LIVE,NEW_DATA,10.6160,91.1389,45.0493,10.6160,91.1389,45.0493
17923,LIVE,NEW_DATA,10.2373,91.1389,45.0493,10.2373,91.1389,45.0493
17924,LIVE,NEW_DATA,9.9251,91.8872,45.9318,9.9251,91.8872,45.9318
17925,LIVE,NEW_DATA,9.9002,91.8872,45.9318,9.9002,91.8872,45.9318
17926,LIVE,NEW_DATA,9.9182,91.8872,45.9318,9.9182,91.8872,45.9318
17927,LIVE,NEW_DATA,9.8613,91.8872,45.9318,9.8613,91.8872,45.9318
17928,LIVE,NEW_DATA,9.8565,91.8872,45.9318,9.8565,91.8872,45.9318
17929,LIVE,NEW_DATA,9.9182,91.8872,45.9318,9.9182,91.8872,45.9318
17930,LIVE,NEW_DATA,9.8946,91.8872,45.9318,9.8946,91.8872,45.9318
17931,LIVE,NEW_DATA,9.8502,91.8872,45.9318,9.8502,91.8872,45.9318
17932,LIVE,NEW_DATA,9.9057,91.8872,45.9318,9.9057,91.8872,45.9318
17933,LIVE,NEW_DATA,9.9293,91.8872,45.9318,9.9293,91.8872,45.9318
17934,LIVE,NEW_DATA,9.9154,91.8872,45.9318,9.9154,91.8872,45.9318
17935,LIVE,NEW_DATA,9.9161,91.8872,45.9318,9.9161,91.8872,45.9318
17936,LIVE,NEW_DATA,9.9258,91.8872,45.9318,9.9258,91.8872,45.9318
17937,LIVE,NEW_DATA,9.9682,91.8872,45.9318,9.9682,91.8872,45.9318
17938,LIVE,NEW_DATA,9.8967,91.8872,45.9318,9.8967,91.8872,45.9318
17939,LIVE,NEW_DATA,9.9917,91.8872,45.9318,9.9917,91.8872,45.9318
17940,LIVE,NEW_DATA,10.0056,91.8872,45.9318,10.0056,91.8872,45.9318
17941,LIVE,NEW_DATA,10.2317,91.8872,45.9318,10.2317,91.8872,45.9318
17942,LIVE,NEW_DATA,10.2279,91.8872,45.9318,10.2279,91.8872,45.9318
17943,LIVE,NEW_DATA,10.2178,91.8872,45.9318,10.2178,91.8872,45.9318
17944,LIVE,NEW_DATA,10.2248,91.8872,45.9318,10.2248,91.8872,45.9318
17945,LIVE,NEW_DATA,11.2638,91.8872,45.9318,11.2638,91.8872,45.9318
17946,LIVE,NEW_DATA,10.8119,91.8872,45.9318,10.8119,91.8872,45.9318
17947,LIVE,NEW_DATA,11.2860,91.8872,45.9318,11.2860,91.8872,45.9318
17948,LIVE,NEW_DATA,11.5370,91.8872,45.9318,11.5370,91.8872,45.9318
17949,LIVE,NEW_DATA,11.5169,92.0165,46.2012,11.5169,92.0165,46.2012
17950,LIVE,NEW_DATA,11.5509,92.0165,46.2012,11.5509,92.0165,46.2012
17951,LIVE,NEW_DATA,11.5412,92.0165,46.2012,11.5412,92.0165,46.2012
17952,LIVE,NEW_DATA,11.5523,92.0165,46.2012,11.5523,92.0165,46.2012
17953,LIVE,NEW_DATA,11.5537,92.0165,46.2012,11.5537,92.0165,46.2012
17954,LIVE,NEW_DATA,11.5717,92.0165,46.2012,11.5717,92.0165,46.2012
17955,LIVE,NEW_DATA,11.5537,92.0165,46.2012,11.5537,92.0165,46.2012
17956,LIVE,NEW_DATA,11.5509,92.0165,46.2012,11.5509,92.0165,46.2012
17957,LIVE,NEW_DATA,11.5800,92.0165,46.2012,11.5800,92.0165,46.2012
17958,LIVE,NEW_DATA,11.5606,92.0165,46.2012,11.5606,92.0165,46.2012
17959,LIVE,NEW_DATA,11.4718,92.0165,46.2012,11.4718,92.0165,46.2012
17960,LIVE,NEW_DATA,11.5107,92.0165,46.2012,11.5107,92.0165,46.2012
17961,LIVE,NEW_DATA,11.5107,92.0165,46.2012,11.5107,92.0165,46.2012
17962,LIVE,NEW_DATA,11.4548,92.0165,46.2012,11.4548,92.0165,46.2012
17963,LIVE,NEW_DATA,11.3068,92.0165,46.2012,11.3068,92.0165,46.2012
17964,LIVE,NEW_DATA,11.4219,92.0165,46.2012,11.4219,92.0165,46.2012
17965,LIVE,NEW_DATA,10.7353,92.0165,46.2012,10.7353,92.0165,46.2012
17966,LIVE,NEW_DATA,10.2591,92.0165,46.2012,10.2591,92.0165,46.2012
17967,LIVE,NEW_DATA,10.0361,92.0165,46.2012,10.0361,92.0165,46.2012
17968,LIVE,NEW_DATA,10.2706,92.0165,46.2012,10.2706,92.0165,46.2012
17969,LIVE,NEW_DATA,10.0125,92.0165,46.2012,10.0125,92.0165,46.2012
17970,LIVE,NEW_DATA,9.9265,92.0165,46.2012,9.9265,92.0165,46.2012
17971,LIVE,NEW_DATA,9.9002,92.0165,46.2012,9.9002,92.0165,46.2012
17972,LIVE,NEW_DATA,9.8478,92.0165,46.2012,9.8478,92.0165,46.2012
17973,LIVE,NEW_DATA,9.8856,92.1425,46.2012,9.8856,92.1425,46.2012
17974,LIVE,NEW_DATA,9.9418,92.1425,46.2012,9.9418,92.1425,46.2012
17975,LIVE,NEW_DATA,9.9640,92.1425,46.2012,9.9640,92.1425,46.2012
17976,LIVE,NEW_DATA,10.0021,92.1425,46.2012,10.0021,92.1425,46.2012
17977,LIVE,NEW_DATA,10.0098,92.1425,46.2012,10.0098,92.1425,46.2012
17978,LIVE,NEW_DATA,10.0902,92.1425,46.2012,10.0902,92.1425,46.2012
17979,LIVE,NEW_DATA,10.6160,92.1425,46.2012,10.6160,92.1425,46.2012
17980,LIVE,NEW_DATA,10.0819,92.1425,46.2012,10.0819,92.1425,46.2012
17981,LIVE,NEW_DATA,10.6333,92.1425,46.2012,10.6333,92.1425,46.2012
17982,LIVE,NEW_DATA,10.5951,92.1425,46.2012,10.5951,92.1425,46.2012
17983,LIVE,NEW_DATA,10.6271,92.1425,46.2012,10.6271,92.1425,46.2012
17984,LIVE,NEW_DATA,11.4226,92.1425,46.2012,11.4226,92.1425,46.2012
17985,LIVE,NEW_DATA,11.4358,92.1425,46.2012,11.4358,92.1425,46.2012
17986,LIVE,NEW_DATA,11.1403,92.1425,46.2012,11.1403,92.1425,46.2012
17987,LIVE,NEW_DATA,11.4968,92.1425,46.2012,11.4968,92.1425,46.2012
17988,LIVE,NEW_DATA,11.5013,92.1425,46.2012,11.5013,92.1425,46.2012
17989,LIVE,NEW_DATA,11.5093,92.1425,46.2012,11.5093,92.1425,46.2012
17990,LIVE,NEW_DATA,11.4625,92.1425,46.2012,11.4625,92.1425,46.2012
17991,LIVE,NEW_DATA,11.4760,92.1425,46.2012,11.4760,92.1425,46.2012
17992,LIVE,NEW_DATA,11.5010,92.1425,46.2012,11.5010,92.1425,46.2012
17993,LIVE,NEW_DATA,11.4857,92.1425,46.2012,11.4857,92.1425,46.2012
17994,LIVE,NEW_DATA,11.4704,92.1425,46.2012,11.4704,92.1425,46.2012
17995,LIVE,NEW_DATA,11.4774,92.1425,46.2012,11.4774,92.1425,46.2012
17996,LIVE,NEW_DATA,11.3539,92.1425,46.2012,11.3539,92.1425,46.2012
17997,LIVE,NEW_DATA,11.3636,91.6568,46.4567,11.3636,91.6568,46.4567
17998,LIVE,NEW_DATA,11.2887,91.6568,46.4567,11.2887,91.6568,46.4567
17999,LIVE,NEW_DATA,11.3095,91.6568,46.4567,11.3095,91.6568,46.4567
18000,LIVE,NEW_DATA,10.7588,91.6568,46.4567,10.7588,91.6568,46.4567
18001,LIVE,NEW_DATA,11.2880,91.6568,46.4567,11.2880,91.6568,46.4567
18002,LIVE,NEW_DATA,11.2651,91.6568,46.4567,11.2651,91.6568,46.4567
18003,LIVE,NEW_DATA,10.7519,91.6568,46.4567,10.7519,91.6568,46.4567
18004,LIVE,NEW_DATA,10.7193,91.6568,46.4567,10.7193,91.6568,46.4567
18005,LIVE,NEW_DATA,10.7477,91.6568,46.4567,10.7477,91.6568,46.4567
18006,LIVE,NEW_DATA,10.2307,91.6568,46.4567,10.2307,91.6568,46.4567
18007,LIVE,NEW_DATA,9.8932,91.6568,46.4567,9.8932,91.6568,46.4567
18008,LIVE,NEW_DATA,9.9737,91.6568,46.4567,9.9737,91.6568,46.4567
18009,LIVE,NEW_DATA,9.8059,91.6568,46.4567,9.8059,91.6568,46.4567
18010,LIVE,NEW_DATA,9.8093,91.6568,46.4567,9.8093,91.6568,46.4567
18011,LIVE,NEW_DATA,9.7941,91.6568,46.4567,9.7941,91.6568,46.4567
18012,LIVE,NEW_DATA,9.8253,91.6568,46.4567,9.8253,91.6568,46.4567
18013,LIVE,NEW_DATA,9.7746,91.6568,46.4567,9.7746,91.6568,46.4567
18014,LIVE,NEW_DATA,9.8880,91.6568,46.4567,9.8880,91.6568,46.4567
18015,LIVE,NEW_DATA,9.9456,91.6568,46.4567,9.9456,91.6568,46.4567
18016,LIVE,NEW_DATA,9.9210,91.6568,46.4567,9.9210,91.6568,46.4567
18017,LIVE,NEW_DATA,10.0001,91.6568,46.4567,10.0001,91.6568,46.4567
18018,LIVE,NEW_DATA,9.9682,91.6568,46.4567,9.9682,91.6568,46.4567
18019,LIVE,NEW_DATA,9.9779,91.6568,46.4567,9.9779,91.6568,46.4567
18020,LIVE,NEW_DATA,9.9945,91.6568,46.4567,9.9945,91.6568,46.4567
18021,LIVE,NEW_DATA,11.0924,91.6568,46.4567,11.0924,91.6568,46.4567
18022,LIVE,NEW_DATA,10.5646,91.6568,46.7171,10.5646,91.6568,46.7171
18023,LIVE,NEW_DATA,11.0696,91.6568,46.7171,11.0696,91.6568,46.7171
18024,LIVE,NEW_DATA,11.4053,91.6568,46.7171,11.4053,91.6568,46.7171
18025,LIVE,NEW_DATA,11.4469,91.6568,46.7171,11.4469,91.6568,46.7171
18026,LIVE,NEW_DATA,11.4205,91.6568,46.7171,11.4205,91.6568,46.7171
18027,LIVE,NEW_DATA,11.3692,91.6568,46.7171,11.3692,91.6568,46.7171
18028,LIVE,NEW_DATA,11.3858,91.6568,46.7171,11.3858,91.6568,46.7171
18029,LIVE,NEW_DATA,11.4177,91.6568,46.7171,11.4177,91.6568,46.7171
18030,LIVE,NEW_DATA,11.4306,91.6568,46.7171,11.4306,91.6568,46.7171
18031,LIVE,NEW_DATA,11.3844,91.6568,46.7171,11.3844,91.6568,46.7171
18032,LIVE,NEW_DATA,11.4302,91.6568,46.7171,11.4302,91.6568,46.7171
18033,LIVE,NEW_DATA,11.4236,91.6568,46.7171,11.4236,91.6568,46.7171
18034,LIVE,NEW_DATA,11.3831,91.6568,46.7171,11.3831,91.6568,46.7171
18035,LIVE,NEW_DATA,11.4205,91.6568,46.7171,11.4205,91.6568,46.7171
18036,LIVE,NEW_DATA,11.4122,91.6568,46.7171,11.4122,91.6568,46.7171
18037,LIVE,NEW_DATA,11.3706,91.6568,46.7171,11.3706,91.6568,46.7171
18038,LIVE,NEW_DATA,11.3900,91.6568,46.7171,11.3900,91.6568,46.7171
18039,LIVE,NEW_DATA,11.3054,91.6568,46.7171,11.3054,91.6568,46.7171
18040,LIVE,NEW_DATA,11.3303,91.6568,46.7171,11.3303,91.6568,46.7171
18041,LIVE,NEW_DATA,11.3012,91.6568,46.7171,11.3012,91.6568,46.7171
18042,LIVE,NEW_DATA,11.1861,91.6568,46.7171,11.1861,91.6568,46.7171
18043,LIVE,NEW_DATA,11.2672,91.6568,46.7171,11.2672,91.6568,46.7171
18044,LIVE,NEW_DATA,10.7505,91.6568,46.7171,10.7505,91.6568,46.7171
18045,LIVE,NEW_DATA,10.6056,91.6568,46.7171,10.6056,91.6568,46.7171
18046,LIVE,NEW_DATA,10.0930,91.2805,48.9946,10.0930,91.2805,48.9946
18047,LIVE,NEW_DATA,9.7951,91.2805,48.9946,9.7951,91.2805,48.9946
18048,LIVE,NEW_DATA,9.7524,91.2805,48.9946,9.7524,91.2805,48.9946
18049,LIVE,NEW_DATA,9.6907,91.2805,48.9946,9.6907,91.2805,48.9946
18050,LIVE,NEW_DATA,9.7296,91.2805,48.9946,9.7296,91.2805,48.9946
18051,LIVE,NEW_DATA,9.7074,91.2805,48.9946,9.7074,91.2805,48.9946
18052,LIVE,NEW_DATA,9.7143,91.2805,48.9946,9.7143,91.2805,48.9946
18053,LIVE,NEW_DATA,9.7795,91.2805,48.9946,9.7795,91.2805,48.9946
18054,LIVE,NEW_DATA,9.8031,91.2805,48.9946,9.8031,91.2805,48.9946
18055,LIVE,NEW_DATA,9.7254,91.2805,48.9946,9.7254,91.2805,48.9946
18056,LIVE,NEW_DATA,9.8808,91.2805,48.9946,9.8808,91.2805,48.9946
18057,LIVE,NEW_DATA,9.8364,91.2805,48.9946,9.8364,91.2805,48.9946
18058,LIVE,NEW_DATA,9.8728,91.2805,48.9946,9.8728,91.2805,48.9946
18059,LIVE,NEW_DATA,9.8613,91.2805,48.9946,9.8613,91.2805,48.9946
18060,LIVE,NEW_DATA,9.8613,91.2805,48.9946,9.8613,91.2805,48.9946
18061,LIVE,NEW_DATA,9.8489,91.2805,48.9946,9.8489,91.2805,48.9946
18062,LIVE,NEW_DATA,9.8100,91.2805,48.9946,9.8100,91.2805,48.9946
18063,LIVE,NEW_DATA,9.8475,91.2805,48.9946,9.8475,91.2805,48.9946
18064,LIVE,NEW_DATA,9.8544,91.2805,48.9946,9.8544,91.2805,48.9946
18065,LIVE,NEW_DATA,9.8544,91.2805,48.9946,9.8544,91.2805,48.9946
18066,LIVE,NEW_DATA,9.8738,91.2805,48.9946,9.8738,91.2805,48.9946
18067,LIVE,NEW_DATA,9.8357,91.2805,48.9946,9.8357,91.2805,48.9946
18068,LIVE,NEW_DATA,10.4419,91.2805,48.9946,10.4419,91.2805,48.9946
18069,LIVE,NEW_DATA,10.9738,91.2805,48.9946,10.9738,91.2805,48.9946
18070,LIVE,NEW_DATA,11.3442,91.2805,48.9946,11.3442,91.2805,48.9946
18071,LIVE,NEW_DATA,11.2527,90.8858,49.0997,11.2527,90.8858,49.0997
18072,LIVE,NEW_DATA,11.3543,90.8858,49.0997,11.3543,90.8858,49.0997
18073,LIVE,NEW_DATA,11.2901,90.8858,49.0997,11.2901,90.8858,49.0997
18074,LIVE,NEW_DATA,11.2756,90.8858,49.0997,11.2756,90.8858,49.0997
18075,LIVE,NEW_DATA,11.3421,90.8858,49.0997,11.3421,90.8858,49.0997
18076,LIVE,NEW_DATA,11.3886,90.8858,49.0997,11.3886,90.8858,49.0997
18077,LIVE,NEW_DATA,11.4975,90.8858,49.0997,11.4975,90.8858,49.0997
18078,LIVE,NEW_DATA,11.3595,90.8858,49.0997,11.3595,90.8858,49.0997
18079,LIVE,NEW_DATA,11.3622,90.8858,49.0997,11.3622,90.8858,49.0997
18080,LIVE,NEW_DATA,11.3276,90.8858,49.0997,11.3276,90.8858,49.0997
18081,LIVE,NEW_DATA,11.2215,90.8858,49.0997,11.2215,90.8858,49.0997
18082,LIVE,NEW_DATA,11.2596,90.8858,49.0997,11.2596,90.8858,49.0997
18083,LIVE,NEW_DATA,11.2138,90.8858,49.0997,11.2138,90.8858,49.0997
18084,LIVE,NEW_DATA,11.2339,90.8858,49.0997,11.2339,90.8858,49.0997
18085,LIVE,NEW_DATA,10.6257,90.8858,49.0997,10.6257,90.8858,49.0997
18086,LIVE,NEW_DATA,10.6798,90.8858,49.0997,10.6798,90.8858,49.0997
18087,LIVE,NEW_DATA,10.1672,90.8858,49.0997,10.1672,90.8858,49.0997
18088,LIVE,NEW_DATA,9.7303,90.8858,49.0997,9.7303,90.8858,49.0997
18089,LIVE,NEW_DATA,9.7323,90.8858,49.0997,9.7323,90.8858,49.0997
18090,LIVE,NEW_DATA,9.7504,90.8858,49.0997,9.7504,90.8858,49.0997
18091,LIVE,NEW_DATA,9.8048,90.8858,49.0997,9.8048,90.8858,49.0997
18092,LIVE,NEW_DATA,9.6942,90.8858,49.0997,9.6942,90.8858,49.0997
18093,LIVE,NEW_DATA,9.6845,90.8858,49.0997,9.6845,90.8858,49.0997
18094,LIVE,NEW_DATA,9.6491,90.8858,49.0997,9.6491,90.8858,49.0997
18095,LIVE,NEW_DATA,9.6921,90.6852,49.2967,9.6921,90.6852,49.2967
18096,LIVE,NEW_DATA,9.7240,90.6852,49.2967,9.7240,90.6852,49.2967
18097,LIVE,NEW_DATA,9.7448,90.6852,49.2967,9.7448,90.6852,49.2967
18098,LIVE,NEW_DATA,9.7004,90.6852,49.2967,9.7004,90.6852,49.2967
18099,LIVE,NEW_DATA,9.7837,90.6852,49.2967,9.7837,90.6852,49.2967
18100,LIVE,NEW_DATA,9.8364,90.6852,49.2967,9.8364,90.6852,49.2967
18101,LIVE,NEW_DATA,10.3378,90.6852,49.2967,10.3378,90.6852,49.2967
18102,LIVE,NEW_DATA,10.3517,90.6852,49.2967,10.3517,90.6852,49.2967
18103,LIVE,NEW_DATA,10.8615,90.6852,49.2967,10.8615,90.6852,49.2967
18104,LIVE,NEW_DATA,10.8795,90.6852,49.2967,10.8795,90.6852,49.2967
18105,LIVE,NEW_DATA,11.1639,90.6852,49.2967,11.1639,90.6852,49.2967
18106,LIVE,NEW_DATA,11.3151,90.6852,49.2967,11.3151,90.6852,49.2967
18107,LIVE,NEW_DATA,11.3179,90.6852,49.2967,11.3179,90.6852,49.2967
18108,LIVE,NEW_DATA,11.3512,90.6852,49.2967,11.3512,90.6852,49.2967
18109,LIVE,NEW_DATA,11.3661,90.6852,49.2967,11.3661,90.6852,49.2967
18110,LIVE,NEW_DATA,11.3792,90.6852,49.2967,11.3792,90.6852,49.2967
18111,LIVE,NEW_DATA,11.3928,90.6852,49.2967,11.3928,90.6852,49.2967
18112,LIVE,NEW_DATA,11.3720,90.6852,49.2967,11.3720,90.6852,49.2967
18113,LIVE,NEW_DATA,11.3782,90.6852,49.2967,11.3782,90.6852,49.2967
18114,LIVE,NEW_DATA,11.3276,90.6852,49.2967,11.3276,90.6852,49.2967
18115,LIVE,NEW_DATA,11.3109,90.6852,49.2967,11.3109,90.6852,49.2967
18116,LIVE,NEW_DATA,11.3213,90.6852,49.2967,11.3213,90.6852,49.2967
18117,LIVE,NEW_DATA,11.2960,90.6852,49.2967,11.2960,90.6852,49.2967
18118,LIVE,NEW_DATA,11.2887,90.6852,49.2967,11.2887,90.6852,49.2967
18119,LIVE,NEW_DATA,11.1861,90.5213,49.1224,11.1861,90.5213,49.1224
18120,LIVE,NEW_DATA,11.1563,90.5213,49.1224,11.1563,90.5213,49.1224
18121,LIVE,NEW_DATA,11.2194,90.5213,49.1224,11.2194,90.5213,49.1224
18122,LIVE,NEW_DATA,10.6798,90.5213,49.1224,10.6798,90.5213,49.1224
18123,LIVE,NEW_DATA,10.6777,90.5213,49.1224,10.6777,90.5213,49.1224
18124,LIVE,NEW_DATA,10.1298,90.5213,49.1224,10.1298,90.5213,49.1224
18125,LIVE,NEW_DATA,9.7681,90.5213,49.1224,9.7681,90.5213,49.1224
18126,LIVE,NEW_DATA,9.6491,90.5213,49.1224,9.6491,90.5213,49.1224
18127,LIVE,NEW_DATA,9.6415,90.5213,49.1224,9.6415,90.5213,49.1224
18128,LIVE,NEW_DATA,9.6328,90.5213,49.1224,9.6328,90.5213,49.1224
18129,LIVE,NEW_DATA,9.6255,90.5213,49.1224,9.6255,90.5213,49.1224
18130,LIVE,NEW_DATA,9.6248,90.5213,49.1224,9.6248,90.5213,49.1224
18131,LIVE,NEW_DATA,9.5908,90.5213,49.1224,9.5908,90.5213,49.1224
18132,LIVE,NEW_DATA,9.6661,90.5213,49.1224,9.6661,90.5213,49.1224
18133,LIVE,NEW_DATA,9.6755,90.5213,49.1224,9.6755,90.5213,49.1224
18134,LIVE,NEW_DATA,9.6671,90.5213,49.1224,9.6671,90.5213,49.1224
18135,LIVE,NEW_DATA,9.8378,90.5213,49.1224,9.8378,90.5213,49.1224
18136,LIVE,NEW_DATA,9.6852,90.5213,49.1224,9.6852,90.5213,49.1224
18137,LIVE,NEW_DATA,9.6879,90.5213,49.1224,9.6879,90.5213,49.1224
18138,LIVE,NEW_DATA,9.7358,90.5213,49.1224,9.7358,90.5213,49.1224
18139,LIVE,NEW_DATA,9.7323,90.5213,49.1224,9.7323,90.5213,49.1224
18140,LIVE,NEW_DATA,9.6925,90.5213,49.1224,9.6925,90.5213,49.1224
18141,LIVE,NEW_DATA,9.7850,90.5213,49.1224,9.7850,90.5213,49.1224
18142,LIVE,NEW_DATA,9.8267,90.5213,49.1224,9.8267,90.5213,49.1224
18143,LIVE,NEW_DATA,9.7864,90.5213,49.1224,9.7864,90.5213,49.1224
18144,LIVE,NEW_DATA,9.8159,90.5006,48.9649,9.8159,90.5006,48.9649
18145,LIVE,NEW_DATA,10.8393,90.5006,48.9649,10.8393,90.5006,48.9649
18146,LIVE,NEW_DATA,10.2692,90.5006,48.9649,10.2692,90.5006,48.9649
18147,LIVE,NEW_DATA,11.2291,90.5006,48.9649,11.2291,90.5006,48.9649
18148,LIVE,NEW_DATA,11.2984,90.5006,48.9649,11.2984,90.5006,48.9649
18149,LIVE,NEW_DATA,11.3179,90.5006,48.9649,11.3179,90.5006,48.9649
18150,LIVE,NEW_DATA,11.1667,90.5006,48.9649,11.1667,90.5006,48.9649
18151,LIVE,NEW_DATA,11.2762,90.5006,48.9649,11.2762,90.5006,48.9649
18152,LIVE,NEW_DATA,11.2582,90.5006,48.9649,11.2582,90.5006,48.9649
18153,LIVE,NEW_DATA,11.2443,90.5006,48.9649,11.2443,90.5006,48.9649
18154,LIVE,NEW_DATA,11.2416,90.5006,48.9649,11.2416,90.5006,48.9649
18155,LIVE,NEW_DATA,11.2721,90.5006,48.9649,11.2721,90.5006,48.9649
18156,LIVE,NEW_DATA,11.2166,90.5006,48.9649,11.2166,90.5006,48.9649
18157,LIVE,NEW_DATA,11.1993,90.5006,48.9649,11.1993,90.5006,48.9649
18158,LIVE,NEW_DATA,11.1278,90.5006,48.9649,11.1278,90.5006,48.9649
18159,LIVE,NEW_DATA,11.1528,90.5006,48.9649,11.1528,90.5006,48.9649
18160,LIVE,NEW_DATA,10.7394,90.5006,48.9649,10.7394,90.5006,48.9649
18161,LIVE,NEW_DATA,10.1832,90.5006,48.9649,10.1832,90.5006,48.9649
18162,LIVE,NEW_DATA,10.7373,90.5006,48.9649,10.7373,90.5006,48.9649
18163,LIVE,NEW_DATA,10.2081,90.5006,48.9649,10.2081,90.5006,48.9649
18164,LIVE,NEW_DATA,10.1360,90.5006,48.9649,10.1360,90.5006,48.9649
18165,LIVE,NEW_DATA,9.7774,90.5006,48.9649,9.7774,90.5006,48.9649
18166,LIVE,NEW_DATA,9.6574,90.5006,48.9649,9.6574,90.5006,48.9649
18167,LIVE,NEW_DATA,9.6255,90.5006,48.9649,9.6255,90.5006,48.9649
18168,LIVE,NEW_DATA,9.6311,90.9181,48.6422,9.6311,90.9181,48.6422
18169,LIVE,NEW_DATA,9.6273,90.9181,48.6422,9.6273,90.9181,48.6422
18170,LIVE,NEW_DATA,9.6588,90.9181,48.6422,9.6588,90.9181,48.6422
18171,LIVE,NEW_DATA,9.7268,90.9181,48.6422,9.7268,90.9181,48.6422
18172,LIVE,NEW_DATA,9.7795,90.9181,48.6422,9.7795,90.9181,48.6422
18173,LIVE,NEW_DATA,9.7476,90.9181,48.6422,9.7476,90.9181,48.6422
18174,LIVE,NEW_DATA,10.2137,90.9181,48.6422,10.2137,90.9181,48.6422
18175,LIVE,NEW_DATA,10.2400,90.9181,48.6422,10.2400,90.9181,48.6422
18176,LIVE,NEW_DATA,10.2477,90.9181,48.6422,10.2477,90.9181,48.6422
18177,LIVE,NEW_DATA,10.8074,90.9181,48.6422,10.8074,90.9181,48.6422
18178,LIVE,NEW_DATA,10.2015,90.9181,48.6422,10.2015,90.9181,48.6422
18179,LIVE,NEW_DATA,10.7921,90.9181,48.6422,10.7921,90.9181,48.6422
18180,LIVE,NEW_DATA,10.7616,90.9181,48.6422,10.7616,90.9181,48.6422
18181,LIVE,NEW_DATA,11.1885,90.9181,48.6422,11.1885,90.9181,48.6422
18182,LIVE,NEW_DATA,11.1961,90.9181,48.6422,11.1961,90.9181,48.6422
18183,LIVE,NEW_DATA,11.1597,90.9181,48.6422,11.1597,90.9181,48.6422
18184,LIVE,NEW_DATA,10.7477,90.9181,48.6422,10.7477,90.9181,48.6422
18185,LIVE,NEW_DATA,11.3099,90.9181,48.6422,11.3099,90.9181,48.6422
18186,LIVE,NEW_DATA,11.3484,90.9181,48.6422,11.3484,90.9181,48.6422
