tick_n,phase,status,raw_eda,raw_hr,raw_hrv
404,BASELINE,NEW_DATA,0.009537,71.332092,nan
405,BASELINE,NEW_DATA,0.009537,65.967247,nan
406,BASELINE,NEW_DATA,0.009537,70.848022,nan
407,BASELINE,NEW_DATA,0.009537,71.332092,nan
408,BASELINE,NEW_DATA,0.009537,66.326797,nan
409,BASELINE,NEW_DATA,0.009537,68.151779,nan
410,BASELINE,NEW_DATA,0.009537,71.332092,nan
411,BASELINE,NEW_DATA,0.009537,71.028564,nan
412,BASELINE,NEW_DATA,0.009537,71.203720,nan
413,BASELINE,NEW_DATA,0.009537,71.203720,nan
414,BASELINE,NEW_DATA,0.009537,70.606743,nan
415,BASELINE,NEW_DATA,0.009537,69.084000,nan
416,BASELINE,NEW_DATA,0.009537,71.028564,nan
417,BASELINE,NEW_DATA,0.009537,67.394470,nan
418,BASELINE,NEW_DATA,0.009537,67.394470,nan
419,BASELINE,NEW_DATA,0.009537,69.084000,nan
420,BASELINE,NEW_DATA,0.009537,67.394470,nan
421,BASELINE,NEW_DATA,0.009537,71.462830,nan
422,BASELINE,NEW_DATA,0.009537,69.582031,nan
423,BASELINE,NEW_DATA,0.009537,71.203720,nan
424,BASELINE,NEW_DATA,0.009537,70.606743,nan
425,BASELINE,NEW_DATA,0.009537,71.261162,nan
426,BASELINE,NEW_DATA,0.009537,67.394470,nan
427,BASELINE,NEW_DATA,0.009537,71.261162,nan
428,BASELINE,NEW_DATA,0.009537,72.007301,nan
429,BASELINE,NEW_DATA,0.009537,71.332092,nan
430,BASELINE,NEW_DATA,0.009537,71.462830,nan
431,BASELINE,NEW_DATA,0.009537,71.413971,nan
432,BASELINE,NEW_DATA,0.009537,68.151779,nan
433,BASELINE,NEW_DATA,0.009537,70.848022,nan
434,BASELINE,NEW_DATA,0.009537,71.332092,nan
435,BASELINE,NEW_DATA,0.009537,71.028564,nan
436,BASELINE,NEW_DATA,0.009537,70.848022,nan
437,BASELINE,NEW_DATA,0.009537,72.532120,nan
438,BASELINE,NEW_DATA,0.009537,71.261162,nan
439,BASELINE,NEW_DATA,0.009537,72.532120,nan
440,BASELINE,NEW_DATA,0.009537,71.028564,nan
441,BASELINE,NEW_DATA,0.009537,71.695061,nan
442,BASELINE,NEW_DATA,0.009537,71.462830,nan
443,BASELINE,NEW_DATA,0.009537,73.111526,nan
444,BASELINE,NEW_DATA,0.009537,71.695061,nan
445,BASELINE,NEW_DATA,0.009537,70.989380,nan
446,BASELINE,NEW_DATA,0.009537,70.848022,nan
447,BASELINE,NEW_DATA,0.009537,71.695061,nan
448,BASELINE,NEW_DATA,0.009537,71.462830,nan
449,BASELINE,NEW_DATA,0.009537,73.545105,nan
450,BASELINE,NEW_DATA,0.009537,72.007301,nan
451,BASELINE,NEW_DATA,0.009537,71.101982,nan
452,BASELINE,NEW_DATA,0.009537,71.101982,nan
453,BASELINE,NEW_DATA,0.009537,72.007301,nan
454,BASELINE,NEW_DATA,0.009537,71.413971,nan
455,BASELINE,NEW_DATA,0.009537,73.111526,nan
456,BASELINE,NEW_DATA,0.009537,72.206856,nan
457,BASELINE,NEW_DATA,0.009537,72.206856,nan
458,BASELINE,NEW_DATA,0.009537,71.332092,nan
459,BASELINE,NEW_DATA,0.009537,72.007301,nan
460,BASELINE,NEW_DATA,0.009537,72.007301,nan
461,BASELINE,NEW_DATA,0.009537,72.206856,nan
462,BASELINE,NEW_DATA,0.009537,72.532120,nan
